,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,BikeBuyer,AreaCode,Sex,Married,JobType,EducationType,Country,Income,AgeBracket,ChildrenFlag
8044,1,1,1,0,555,0,1,0,2,0,2,1,1
8045,1,2,0,1,555,1,0,2,3,0,3,1,1
8046,1,2,0,0,555,0,1,2,3,0,2,1,1
8047,1,2,0,1,555,1,0,2,3,0,3,1,1
8048,1,2,0,0,555,1,1,2,3,0,3,1,1
8049,1,2,0,0,555,0,1,2,3,0,2,1,1
8050,0,2,0,0,555,0,1,0,1,0,0,1,1
8051,1,2,0,0,555,1,1,2,3,5,3,2,1
8052,0,2,0,0,555,0,1,2,3,0,2,2,1
8053,1,2,0,0,555,1,1,2,3,0,3,2,1
8054,1,2,0,0,555,0,1,2,3,5,2,2,1
8055,0,2,0,0,555,1,1,2,3,0,3,2,1
8056,1,2,0,0,555,1,0,2,3,0,3,2,1
8057,1,2,0,0,555,0,1,2,3,0,2,2,1
8058,1,2,0,0,555,0,1,2,3,0,2,2,1
8059,1,2,0,0,555,0,1,2,3,0,2,2,1
8060,1,2,0,0,555,0,1,2,3,0,2,2,1
8061,1,2,0,0,555,0,0,2,3,0,3,2,1
8062,0,2,0,0,555,1,1,2,3,0,3,2,1
8063,1,2,0,0,555,0,0,2,3,0,3,2,1
8064,1,2,0,1,555,0,0,2,3,0,3,2,1
8065,1,2,0,0,555,0,1,2,0,0,1,2,1
8066,1,2,0,0,555,0,1,2,3,0,2,2,1
8067,1,2,0,0,555,0,1,2,3,0,1,2,1
8068,1,2,0,0,555,0,1,2,3,5,2,2,1
8069,1,2,0,0,555,1,1,2,0,0,2,2,1
8070,0,2,0,0,500,1,1,1,2,1,0,2,1
8071,0,2,0,0,555,0,0,1,1,0,2,0,0
8072,0,2,0,0,555,1,0,3,4,5,1,0,0
8073,0,2,0,0,555,0,0,3,4,5,0,0,0
8074,1,2,0,0,500,0,1,1,2,1,0,2,1
8075,0,2,0,0,500,0,1,1,2,1,0,2,1
8076,1,2,0,0,555,0,1,1,1,0,1,0,0
8077,1,2,0,0,555,1,0,1,1,0,2,0,0
8078,0,2,0,0,555,0,1,1,1,5,2,0,0
8079,0,2,0,1,555,1,0,1,1,0,1,0,0
8080,1,2,0,0,555,0,1,1,1,0,1,0,0
8081,0,2,0,0,555,0,0,1,1,0,1,0,0
8082,1,2,1,0,500,1,1,3,4,1,0,2,1
8083,1,2,1,0,500,1,0,3,4,1,0,2,1
8084,0,2,0,0,500,1,1,3,1,1,0,2,1
8085,0,2,1,0,500,1,1,3,4,1,0,1,1
8086,0,2,0,0,500,1,1,1,2,1,0,1,1
8087,0,2,0,1,555,1,0,3,4,0,0,0,0
8088,0,2,0,0,555,1,0,3,4,0,0,0,0
8089,1,2,0,0,555,0,1,1,1,0,0,0,0
8090,1,2,0,0,500,0,1,1,2,1,0,1,1
8091,0,2,0,0,500,0,1,1,2,1,0,1,1
8092,0,2,0,1,500,1,0,1,1,1,3,1,1
8093,1,2,0,0,555,0,1,1,2,0,0,0,0
8094,1,2,0,0,555,0,1,1,2,0,0,0,0
8095,0,2,0,0,555,1,1,1,1,0,2,0,0
8096,1,2,0,1,555,0,1,1,1,0,1,0,0
8097,1,2,0,0,555,0,0,1,1,0,1,0,0
8098,0,2,0,0,555,0,0,0,1,0,2,0,0
8099,0,2,0,0,555,0,1,0,1,5,2,0,0
8100,0,2,0,1,500,1,0,1,2,1,3,1,1
8101,1,2,0,0,500,0,1,1,2,1,2,1,1
8102,1,2,0,0,500,0,1,1,2,1,2,1,1
8103,1,2,0,0,500,1,0,1,2,1,3,1,1
8104,0,2,0,1,500,0,0,1,2,1,2,1,1
8105,1,2,0,0,500,0,1,1,2,1,2,1,1
8106,0,2,0,1,500,0,0,1,2,1,3,1,1
8107,1,2,0,0,500,1,0,1,2,1,3,1,1
8108,0,2,0,1,500,0,0,0,2,1,2,1,1
8109,1,2,0,0,500,0,0,0,2,1,1,1,1
8110,1,2,0,0,500,1,0,0,2,1,2,1,1
8111,1,3,1,0,500,1,1,2,0,1,3,1,1
8112,1,4,1,1,500,1,0,2,0,1,3,1,1
8113,1,3,0,0,500,1,0,2,3,1,3,1,0
8114,1,4,1,1,500,0,1,2,0,1,3,1,1
8115,1,1,0,0,555,1,0,2,0,0,3,0,0
8116,0,1,0,1,555,0,0,2,0,0,2,0,0
8117,1,2,0,0,555,1,0,0,2,5,0,0,0
8118,0,2,0,0,555,0,0,0,2,5,1,0,0
8119,0,2,0,1,555,1,0,1,4,0,0,0,0
8120,0,2,0,0,555,1,0,0,1,0,2,0,0
8121,0,2,0,1,555,0,0,0,1,0,2,0,0
8122,1,2,0,0,555,0,0,0,1,0,1,0,0
8123,1,1,2,0,500,0,1,2,0,1,3,1,1
8124,1,3,1,1,555,0,1,2,3,0,3,0,1
8125,1,3,1,1,555,1,1,2,3,0,3,0,1
8126,1,2,0,0,555,1,0,0,2,0,2,1,1
8127,0,2,0,0,555,1,1,0,2,0,3,1,1
8128,1,0,1,1,555,0,0,0,1,0,2,1,1
8129,1,0,1,0,555,0,1,2,0,0,3,1,1
8130,1,1,1,0,555,1,1,2,0,0,3,1,1
8131,1,1,1,0,555,1,1,2,0,0,3,1,1
8132,1,1,0,1,555,1,1,0,1,0,3,1,1
8133,1,2,0,0,555,0,0,0,2,5,1,1,1
8134,0,2,0,0,555,0,1,0,2,0,2,1,1
8135,0,2,0,0,555,1,1,0,2,0,2,1,1
8136,0,2,0,0,555,0,1,0,2,0,2,1,1
8137,0,2,0,0,555,0,1,0,1,0,2,1,1
8138,1,3,4,1,555,1,1,0,1,5,3,1,1
8139,1,3,4,0,555,0,1,0,1,5,3,1,1
8140,1,4,2,1,555,1,1,2,0,0,3,1,1
8141,1,0,3,1,555,1,1,2,0,5,3,1,1
8142,1,0,3,1,555,0,1,2,0,5,3,1,1
8143,0,0,2,1,555,1,0,0,3,5,3,1,1
8144,1,1,0,1,555,0,0,0,0,5,2,1,1
8145,1,1,0,1,555,1,1,1,1,0,2,1,1
8146,0,3,3,1,555,0,1,1,2,0,0,1,1
8147,1,2,0,0,555,0,1,2,0,0,0,2,1
8148,1,2,0,0,555,1,1,2,0,0,1,2,1
8149,0,2,0,0,555,1,1,2,3,5,3,2,1
8150,1,2,0,0,555,1,1,2,0,0,2,2,1
8151,1,2,0,0,555,1,1,2,0,0,3,2,1
8152,0,2,0,0,555,0,1,2,3,5,3,2,1
8153,1,2,0,0,555,0,1,2,3,0,2,2,1
8154,0,2,0,0,555,0,1,2,0,0,2,2,1
8155,1,2,0,0,555,0,1,2,0,0,2,2,1
8156,1,2,0,0,555,1,0,2,0,0,2,2,1
8157,1,2,0,0,555,0,1,2,0,5,2,2,1
8158,1,2,0,0,555,1,1,2,0,0,2,2,1
8159,1,2,0,0,555,1,1,2,0,0,2,2,1
8160,1,2,0,0,555,1,0,2,0,5,3,2,1
8161,0,2,0,0,555,1,1,0,2,0,1,2,1
8162,0,2,0,0,555,1,1,0,2,0,1,2,1
8163,1,2,0,0,555,1,0,2,0,0,3,2,1
8164,1,3,0,0,555,0,0,2,0,0,2,2,1
8165,1,3,0,0,555,1,1,2,0,5,2,2,1
8166,1,2,0,0,555,0,1,2,0,0,2,2,1
8167,1,2,0,0,555,0,1,2,0,0,2,2,1
8168,1,2,0,0,555,0,1,2,0,0,2,2,1
8169,1,1,1,0,555,0,0,0,1,0,2,2,1
8170,1,1,1,0,555,0,1,0,1,0,2,2,1
8171,0,2,1,0,555,0,1,0,2,5,0,2,1
8172,1,1,1,0,555,0,1,0,1,0,2,2,1
8173,1,2,1,0,555,0,1,0,1,0,2,2,1
8174,1,2,1,0,555,1,1,0,1,0,2,2,1
8175,1,2,1,0,555,1,1,0,1,0,2,2,1
8176,1,0,1,0,555,1,0,2,0,0,3,2,1
8177,1,2,1,0,555,1,1,1,4,5,0,2,1
8178,1,2,1,0,555,1,0,0,1,0,2,2,1
8179,0,2,1,0,555,0,1,1,4,5,0,2,1
8180,1,2,1,0,555,1,0,1,4,5,1,2,1
8181,1,3,1,0,555,0,1,1,4,5,0,2,1
8182,1,2,1,0,555,1,1,0,1,0,2,2,1
8183,0,1,1,0,555,1,1,0,1,0,2,2,1
8184,1,1,2,0,555,0,1,0,1,0,1,2,1
8185,1,1,2,0,555,1,1,0,1,0,3,2,1
8186,0,1,2,0,555,0,1,0,1,0,2,2,1
8187,1,1,1,0,555,1,1,2,0,0,3,2,1
8188,1,1,1,0,555,1,0,2,0,0,3,2,1
8189,1,2,1,0,555,1,1,2,0,0,3,2,1
8190,1,2,1,0,555,1,1,0,2,5,2,1,1
8191,1,2,1,0,555,1,0,0,2,0,2,1,1
8192,1,2,1,1,555,1,1,0,2,0,2,1,1
8193,0,1,1,0,555,0,1,0,1,0,2,1,1
8194,1,2,1,1,555,1,0,0,1,0,2,1,1
8195,0,2,1,1,555,0,0,1,4,0,1,1,1
8196,1,2,1,0,555,1,0,1,4,0,2,1,1
8197,1,2,1,1,555,0,1,0,2,0,1,1,1
8198,1,2,1,0,555,1,1,0,2,0,2,1,1
8199,1,2,1,1,555,1,0,0,2,0,2,1,1
8200,1,2,1,1,555,1,1,0,2,0,2,1,1
8201,1,2,1,0,555,0,1,0,2,0,2,1,1
8202,0,4,3,1,500,0,0,2,0,4,3,1,1
8203,1,3,4,1,500,1,1,0,1,3,3,1,1
8204,1,4,4,1,500,0,1,0,2,4,3,1,1
8205,1,3,4,1,500,1,1,0,1,4,3,1,1
8206,1,4,3,1,500,1,1,0,1,3,3,1,1
8207,1,4,4,0,500,0,1,0,2,4,3,1,1
8208,0,4,3,1,500,0,0,0,1,2,3,1,1
8209,1,4,3,1,500,1,1,0,2,2,3,1,1
8210,1,4,3,1,500,1,1,0,2,3,3,1,1
8211,1,4,3,1,500,0,0,0,2,3,2,1,1
8212,1,4,4,1,500,1,1,0,1,4,3,1,1
8213,1,3,4,1,500,1,1,0,1,4,3,1,1
8214,0,3,4,1,500,0,0,0,1,2,3,1,1
8215,1,3,4,1,500,0,1,0,2,2,3,1,1
8216,1,2,1,0,500,0,1,0,2,3,1,2,1
8217,1,2,0,0,500,1,1,2,0,3,3,2,1
8218,1,4,3,0,500,0,1,2,3,4,3,2,1
8219,1,2,4,1,500,0,1,2,3,2,3,2,1
8220,1,3,4,1,500,0,1,2,0,2,3,2,1
8221,1,3,4,0,500,0,1,2,0,2,3,2,1
8222,1,4,4,0,500,0,1,2,3,2,3,2,1
8223,1,2,0,0,500,0,0,0,1,3,2,2,1
8224,1,4,4,1,500,0,0,2,0,4,3,2,1
8225,1,1,2,1,500,0,0,0,2,3,2,1,1
8226,1,3,4,1,500,1,1,0,2,3,3,1,1
8227,1,2,5,1,500,1,1,0,4,4,3,1,1
8228,1,4,4,0,500,0,1,0,1,4,3,1,1
8229,0,4,4,0,500,0,1,0,1,2,3,1,1
8230,1,4,4,0,500,1,1,0,2,2,3,1,1
8231,1,4,4,1,500,0,1,0,2,2,3,1,1
8232,0,2,5,0,500,1,1,0,1,4,3,1,1
8233,0,2,5,1,500,1,1,2,0,4,3,1,1
8234,1,2,1,1,500,1,0,0,1,3,3,1,1
8235,1,3,5,1,500,0,1,0,1,2,3,1,1
8236,1,4,4,1,500,1,1,0,1,4,3,1,1
8237,1,4,4,0,500,1,1,2,1,4,3,2,1
8238,1,4,4,1,500,1,0,2,1,4,3,2,1
8239,1,3,5,1,500,0,1,2,0,2,3,2,1
8240,1,3,5,1,500,1,1,2,1,2,3,2,1
8241,0,4,5,1,500,1,0,2,2,2,3,2,1
8242,0,4,5,1,500,1,0,2,1,2,3,2,1
8243,0,4,1,0,500,1,1,1,4,4,3,2,1
8244,1,4,1,0,500,1,1,1,4,3,3,2,1
8245,0,2,0,1,500,1,0,0,0,1,3,0,0
8246,1,2,0,0,500,0,0,0,0,1,2,0,0
8247,1,2,0,0,500,0,1,0,0,1,2,0,0
8248,1,2,0,0,500,1,1,0,0,1,3,0,0
8249,0,2,0,0,500,1,0,0,0,1,3,0,0
8250,1,2,0,1,500,0,0,0,0,1,3,0,0
8251,1,3,0,1,500,1,0,0,0,1,3,0,0
8252,1,3,0,0,500,1,1,0,0,1,3,0,0
8253,1,3,0,0,500,1,0,0,0,1,3,0,0
8254,1,3,0,0,500,0,1,0,0,1,3,0,0
8255,1,2,0,0,500,1,0,0,0,1,3,0,0
8256,1,3,0,1,500,0,1,0,0,1,3,0,0
8257,1,2,5,1,500,0,0,2,2,1,3,0,1
8258,0,3,0,0,500,0,1,0,0,1,3,0,0
8259,1,3,5,1,500,1,1,2,1,1,3,0,1
8260,1,4,5,1,500,1,1,0,4,1,3,0,1
8261,1,4,5,1,500,0,0,0,4,1,3,0,1
8262,1,4,5,1,500,1,1,2,2,1,3,0,1
8263,1,3,0,0,500,0,1,0,0,1,3,0,0
8264,0,3,0,1,500,1,0,0,0,1,3,0,0
8265,0,3,5,1,500,0,1,2,2,1,2,0,1
8266,1,4,0,1,500,1,0,0,0,1,3,0,0
8267,1,3,5,1,500,1,0,2,2,1,3,0,1
8268,1,4,5,1,500,0,1,2,2,1,2,0,1
8269,0,4,0,0,500,1,1,0,0,1,3,0,0
8270,1,4,5,0,500,1,1,2,2,1,3,0,1
8271,1,4,5,1,500,0,0,0,4,1,2,0,1
8272,1,4,5,1,500,0,1,2,2,1,3,0,1
8273,1,4,5,1,500,0,0,0,4,1,3,0,1
8274,1,4,5,0,500,1,1,0,4,1,3,0,1
8275,1,4,5,1,500,0,1,2,4,1,3,0,1
8276,1,3,5,0,555,0,1,0,1,0,3,1,1
8277,1,0,0,0,555,0,1,0,3,0,2,0,1
8278,1,0,0,0,555,1,0,0,3,0,3,0,1
8279,1,1,1,0,555,0,1,1,0,0,1,0,1
8280,1,0,2,0,555,0,0,1,0,0,1,0,1
8281,1,0,2,1,555,0,0,1,0,0,0,0,1
8282,1,0,0,0,555,0,0,0,3,5,2,0,1
8283,1,0,0,0,555,1,1,0,3,5,3,0,1
8284,1,0,0,1,555,1,1,0,3,5,3,0,1
8285,1,0,0,0,555,1,1,0,3,0,3,0,1
8286,1,0,0,0,555,1,1,0,3,0,3,0,1
8287,1,0,0,0,555,0,1,0,3,0,2,0,1
8288,1,0,0,0,555,1,1,0,3,0,3,0,1
8289,1,0,2,1,555,0,0,1,0,0,2,0,1
8290,1,0,2,0,555,0,1,1,0,0,2,0,1
8291,0,1,2,1,555,1,0,1,0,0,2,0,1
8292,1,3,5,1,555,0,0,1,2,0,1,0,1
8293,0,1,0,0,555,0,0,0,0,0,1,0,0
8294,1,0,0,0,555,1,1,0,3,5,3,0,1
8295,1,0,0,1,555,0,0,0,3,0,2,0,1
8296,1,0,0,0,555,0,1,0,3,0,3,0,1
8297,1,0,0,1,555,1,0,0,3,0,3,0,1
8298,1,0,0,0,555,0,1,0,3,0,2,0,1
8299,1,1,2,1,555,1,0,1,0,0,1,0,1
8300,1,1,2,1,555,0,0,1,0,0,1,0,1
8301,0,1,2,1,555,0,0,1,0,5,0,0,1
8302,1,0,0,0,555,1,1,0,3,0,2,0,0
8303,1,0,0,1,555,1,0,0,3,0,3,0,0
8304,1,0,0,0,555,1,1,0,3,0,3,0,1
8305,1,0,0,1,555,1,1,0,3,0,3,0,1
8306,1,0,0,0,555,0,1,0,3,0,2,0,1
8307,1,0,0,0,555,0,0,0,3,0,3,0,1
8308,0,2,5,1,555,0,1,0,3,0,2,0,1
8309,1,0,0,0,555,0,1,0,3,0,3,0,1
8310,0,1,0,0,555,0,0,0,0,0,1,1,0
8311,0,1,0,0,555,0,0,0,0,0,1,1,0
8312,1,2,3,1,555,0,1,1,0,0,3,1,1
8313,0,2,3,0,555,0,0,1,0,0,2,1,1
8314,1,0,4,1,555,1,1,1,0,5,3,1,1
8318,1,1,4,0,555,0,1,1,0,0,1,1,1
8319,1,0,0,0,555,1,0,0,3,5,3,1,0
8320,1,1,0,1,555,1,0,0,0,0,1,1,0
8321,0,1,0,1,555,1,0,0,0,0,2,1,0
8322,0,1,0,0,555,0,0,0,0,0,1,1,0
8323,1,3,5,1,555,0,1,1,0,0,1,1,1
8324,0,3,5,1,555,0,0,1,0,0,2,1,1
8325,1,2,2,0,555,0,1,1,0,0,2,1,1
8326,1,2,2,1,555,1,1,1,0,0,2,1,1
8327,1,2,2,1,555,1,0,1,0,0,2,1,1
8328,1,2,2,1,555,1,0,1,0,0,2,1,1
8329,1,2,2,1,555,1,1,0,0,0,2,1,1
8330,1,2,2,1,555,1,0,0,0,5,3,1,1
8331,1,2,2,1,555,1,1,0,0,5,3,1,1
8332,1,2,2,0,555,0,1,0,0,0,2,1,1
8333,1,1,0,0,555,0,0,0,0,0,2,0,0
8334,0,1,0,0,555,0,0,0,0,0,2,0,0
8335,0,2,2,0,555,0,0,0,0,0,2,1,1
8336,0,1,0,0,500,1,0,4,2,3,1,0,0
8337,1,0,1,0,500,1,1,1,0,2,1,0,1
8338,0,1,0,0,500,0,0,4,2,3,0,0,0
8339,1,0,1,0,500,1,1,1,0,3,1,0,1
8340,1,0,1,0,500,1,1,1,0,3,1,0,1
8341,1,0,1,0,500,1,1,1,0,3,1,0,1
8342,0,1,0,1,500,0,0,4,2,2,0,0,0
8343,0,2,0,0,500,0,0,4,4,2,0,0,0
8344,0,1,0,0,500,0,0,4,2,3,0,0,0
8345,1,0,2,1,500,1,0,3,1,2,1,0,1
8346,1,0,2,0,500,1,0,3,1,2,0,0,1
8347,0,2,0,1,500,1,0,4,4,2,0,0,0
8348,0,2,0,0,500,1,0,4,4,4,0,0,0
8349,0,2,0,0,500,1,0,4,4,3,0,0,0
8350,0,2,0,0,500,1,0,4,4,2,0,0,0
8351,0,1,0,0,500,0,1,4,2,3,1,0,0
8352,0,1,0,1,500,0,0,4,2,2,0,0,0
8353,0,1,0,0,500,0,0,4,2,3,0,0,0
8354,0,1,0,1,500,1,0,4,2,4,1,0,0
8355,1,0,2,1,500,0,0,3,1,3,0,0,1
8356,1,1,2,0,500,0,0,3,1,4,0,0,1
8357,0,1,2,0,500,1,1,3,1,4,1,0,1
8358,1,1,3,1,555,1,0,3,1,0,1,0,1
8359,1,1,3,1,555,0,0,3,1,0,0,0,1
8360,1,2,3,0,555,0,0,3,1,0,0,0,1
8361,1,0,0,1,555,0,0,1,3,0,1,0,0
8362,0,0,0,1,555,1,1,1,3,5,2,0,0
8363,1,0,0,1,555,1,1,1,3,0,3,0,0
8364,1,0,0,0,555,0,1,1,3,0,2,0,0
8365,1,0,0,0,555,0,1,1,3,0,2,0,0
8366,1,2,1,1,555,1,0,4,2,0,0,1,1
8367,1,2,1,0,555,1,0,4,2,5,0,1,1
8368,1,2,1,1,555,0,0,4,2,0,0,1,1
8369,0,2,0,0,555,1,1,4,2,0,0,1,1
8370,0,2,0,0,555,0,1,4,2,0,0,1,1
8371,0,2,0,0,555,0,1,4,2,0,0,1,1
8372,0,2,0,0,555,1,1,4,2,0,0,1,1
8373,0,2,0,0,555,1,1,4,2,0,0,1,1
8374,0,2,0,0,555,1,1,4,2,5,0,1,1
8375,0,2,0,0,555,0,1,4,4,5,0,1,1
8376,0,2,0,0,555,1,1,4,4,5,0,1,1
8377,0,2,0,0,555,1,1,4,4,5,0,1,1
8378,0,2,0,0,555,1,1,3,4,0,0,1,1
8379,1,1,0,0,555,1,1,4,2,0,1,1,1
8380,1,1,0,0,555,1,1,3,2,0,1,1,1
8381,1,1,0,0,555,0,1,3,2,0,0,1,1
8382,1,1,0,0,555,1,1,3,1,0,0,1,1
8383,1,1,0,0,555,0,1,3,1,0,1,1,1
8384,0,2,0,0,555,0,1,3,2,0,0,1,1
8385,0,2,0,0,555,0,1,3,2,0,1,1,1
8386,0,2,0,0,555,1,1,1,2,5,0,1,1
8387,1,1,0,0,555,0,1,3,1,0,1,1,1
8388,0,2,0,0,555,0,1,1,2,0,1,1,1
8389,1,2,0,0,555,1,0,1,2,0,1,1,1
8390,1,2,0,0,555,0,1,1,2,0,0,1,1
8391,1,1,0,0,555,1,1,3,1,5,1,1,1
8392,1,2,0,0,555,1,1,1,2,5,1,1,1
8393,0,2,0,0,555,0,1,1,2,0,0,1,1
8394,0,2,0,0,555,0,1,1,2,5,0,1,1
8395,1,1,0,0,555,0,1,3,1,0,0,1,1
8396,1,1,0,0,555,1,1,3,1,0,1,1,1
8397,1,1,0,0,555,0,0,3,1,0,1,1,1
8398,1,1,0,0,555,1,1,3,1,0,1,1,1
8399,1,1,0,0,555,0,1,3,1,0,0,1,1
8400,1,0,0,0,555,0,0,1,3,0,3,1,1
8401,1,0,0,0,555,0,1,1,3,0,3,1,1
8402,1,0,0,0,555,1,1,1,3,0,3,1,1
8403,1,0,0,1,555,0,1,1,3,0,3,1,1
8404,1,0,0,0,555,1,1,1,3,0,1,0,0
8405,1,0,0,0,555,0,1,1,3,0,1,0,0
8406,1,4,5,1,500,1,1,0,4,2,3,2,1
8410,0,0,0,0,555,1,1,1,3,0,1,0,1
8411,1,0,0,0,555,1,1,1,3,0,2,0,1
8412,1,0,0,0,555,1,1,1,3,0,1,0,1
8413,1,0,0,0,555,0,1,1,3,0,1,0,1
8414,1,0,0,0,555,0,1,1,3,0,2,0,1
8415,1,0,0,0,555,1,1,1,3,0,3,0,1
8416,1,0,0,0,555,1,1,1,3,0,3,0,1
8417,1,0,0,0,555,1,1,1,3,0,3,0,1
8418,1,0,0,1,555,0,0,1,3,0,2,0,1
8419,1,0,0,0,500,0,1,4,3,3,0,1,1
8420,1,0,0,0,500,0,1,4,3,4,0,1,1
8421,1,0,0,1,500,1,1,3,3,2,1,1,1
8422,1,0,0,0,500,1,1,3,3,2,0,1,1
8423,1,0,0,0,500,0,1,4,0,2,0,1,1
8424,1,0,0,0,500,0,1,3,3,4,0,3,1
8425,1,0,0,0,555,1,1,4,0,0,0,0,0
8426,1,0,0,0,500,0,1,4,0,3,0,1,1
8427,1,0,0,0,500,0,1,4,1,3,0,1,1
8428,1,0,0,0,500,1,1,4,1,4,0,1,1
8429,1,0,0,0,500,1,1,4,1,4,0,1,1
8430,1,1,0,0,500,1,1,4,1,3,0,1,1
8431,1,1,0,0,500,0,1,4,1,3,0,2,1
8432,1,1,0,0,500,1,1,4,1,3,0,2,1
8433,1,0,0,0,500,0,1,3,0,2,0,2,1
8434,1,0,0,0,500,1,1,3,3,2,1,2,1
8435,1,1,0,0,500,1,1,4,1,1,0,0,0
8436,0,1,0,0,500,0,1,4,1,1,0,0,0
8437,0,1,0,1,500,1,0,4,1,1,0,0,0
8438,1,1,0,0,500,1,1,4,1,1,0,0,0
8439,0,2,0,0,500,1,0,4,2,1,0,0,0
8440,0,2,0,0,500,0,1,4,2,1,0,0,0
8441,0,0,1,0,500,1,0,4,2,1,0,0,1
8442,1,0,0,0,500,1,1,3,0,1,0,0,0
8443,1,0,0,0,500,1,0,3,0,1,0,0,0
8444,1,0,0,0,500,1,0,4,1,3,0,2,1
8445,1,1,0,0,500,0,1,4,1,4,0,2,1
8446,1,0,0,0,555,1,1,3,0,2,1,2,1
8447,1,0,0,0,500,0,1,3,0,2,1,2,1
8448,1,0,0,0,500,0,0,3,3,4,1,1,1
8449,1,0,0,1,500,1,0,3,3,2,1,1,1
8450,1,1,1,0,500,0,1,4,2,4,0,1,1
8451,0,0,1,0,500,1,0,4,1,4,0,1,1
8452,1,0,0,0,500,1,1,3,3,2,1,1,1
8453,1,1,0,0,500,0,1,4,1,4,0,1,1
8454,1,0,0,0,500,0,0,3,3,2,1,1,1
8455,1,0,1,0,500,1,1,1,0,2,1,0,1
8456,0,1,0,0,500,0,0,3,1,3,0,0,0
8457,0,2,0,0,500,1,0,4,4,4,0,0,0
8458,1,2,0,1,500,1,0,4,4,3,0,0,0
8459,0,2,0,0,500,0,0,4,4,3,0,0,0
8460,0,1,0,0,500,0,0,4,2,2,0,0,0
8461,1,1,0,0,555,0,1,1,1,0,1,1,1
8462,1,1,0,0,555,0,1,1,1,0,1,1,1
8463,1,1,0,0,555,0,1,1,1,5,2,1,1
8464,1,1,0,0,555,0,1,1,1,0,2,1,1
8465,1,2,3,1,555,0,1,1,2,0,0,1,1
8466,1,3,3,1,555,1,0,1,2,0,0,1,1
8467,1,1,0,1,555,1,1,1,1,0,2,1,1
8468,1,1,0,0,555,0,1,1,1,5,1,1,1
8469,0,1,0,0,555,0,0,1,1,5,0,0,0
8470,1,1,0,1,555,0,0,1,1,0,0,0,0
8471,1,1,0,1,555,1,0,0,3,0,3,0,0
8472,0,1,0,0,555,0,0,0,3,0,3,0,0
8473,0,1,0,1,555,0,0,0,3,0,2,0,0
8474,1,1,0,0,555,1,1,1,1,0,2,1,1
8475,0,1,0,1,555,1,1,1,1,0,1,1,1
8476,1,1,0,1,555,1,1,1,1,0,2,1,1
8477,1,1,0,0,555,0,1,1,1,0,1,1,1
8478,1,1,0,1,555,1,1,0,3,0,3,1,1
8479,1,0,0,1,555,1,1,0,3,0,3,1,1
8480,1,0,0,0,555,0,1,0,3,0,3,1,1
8481,1,1,0,0,555,0,1,0,0,5,2,1,1
8482,1,1,0,0,555,1,1,0,0,0,3,1,1
8483,1,1,0,0,555,1,1,0,0,5,2,1,1
8484,1,1,0,0,555,0,1,0,0,5,2,1,1
8485,1,0,0,0,555,0,1,0,3,0,3,1,1
8486,1,1,2,0,555,1,1,0,0,1,3,0,1
8487,1,1,4,1,500,0,1,2,3,1,3,0,1
8488,0,1,2,0,500,0,0,0,0,1,2,0,1
8489,0,1,2,1,500,0,0,0,0,1,1,0,1
8490,1,1,2,1,500,1,1,0,0,1,2,0,1
8491,0,3,5,1,500,0,1,0,0,1,2,0,1
8492,0,3,5,1,500,1,1,0,0,1,3,0,1
8493,0,0,0,0,500,0,1,2,3,1,3,0,1
8494,1,0,0,1,500,0,0,2,3,1,3,0,1
8495,0,0,0,0,500,0,1,2,3,1,3,0,1
8496,0,3,5,0,500,0,1,0,0,1,1,0,1
8497,1,4,5,1,500,1,1,0,0,1,3,0,1
8498,0,3,5,1,500,1,1,2,3,1,3,0,1
8499,1,0,0,0,500,0,0,0,0,1,2,0,0
8500,1,0,0,0,500,0,1,0,0,1,3,0,0
8501,1,0,0,0,500,1,1,0,0,1,3,0,1
8502,1,0,0,0,500,1,1,2,3,1,3,0,0
8503,1,1,2,0,500,1,1,0,0,1,3,1,1
8504,1,1,3,1,500,1,1,0,0,1,2,1,1
8505,0,1,0,0,500,1,0,0,0,1,2,1,0
8506,1,2,3,1,500,1,1,0,0,1,3,1,1
8507,1,2,3,1,500,0,0,0,0,1,2,1,1
8508,1,3,4,1,500,1,0,0,0,1,3,1,1
8509,1,3,4,1,500,1,0,0,0,1,3,1,1
8510,0,2,2,1,500,1,0,0,0,1,2,1,1
8511,0,1,0,1,500,1,1,0,0,1,2,1,0
8512,1,0,0,0,500,0,0,0,0,1,3,0,1
8513,1,0,0,0,500,0,1,0,0,1,3,0,1
8514,0,1,0,1,500,1,1,1,1,1,2,1,1
8515,0,2,0,0,500,1,1,2,3,1,3,3,1
8516,0,1,0,1,500,0,0,2,3,1,3,0,0
8517,0,1,0,0,500,0,0,2,3,1,3,0,0
8518,1,1,0,1,500,1,0,2,3,1,3,0,0
8519,0,1,0,0,500,0,1,0,0,1,3,0,0
8520,0,1,0,1,500,0,0,0,0,1,2,0,0
8521,1,1,0,0,500,0,1,1,1,1,1,1,1
8522,1,1,0,0,500,0,0,1,1,1,2,1,1
8523,1,1,0,0,500,1,1,1,1,1,2,1,1
8524,1,1,0,0,500,1,1,1,1,1,2,1,1
8525,0,1,0,0,500,0,0,0,0,1,2,1,0
8526,1,4,5,1,500,0,0,0,0,1,3,1,1
8527,1,4,5,1,500,0,1,0,0,1,3,1,1
8528,0,1,0,1,500,1,0,0,0,1,3,1,0
